t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962032.725,,0,,,,0.980,-3.147,True,0.439,-124.726,332.64,404.72
1786962032.824,,0,,,,0.880,-3.275,True,0.438,-124.635,333.01,404.73
1786962032.899,,0,,,,0.850,-3.314,True,0.437,-124.619,333.07,404.73
1786962032.974,,0,,,,0.860,-3.301,True,0.437,-124.679,332.83,404.73
1786962033.049,,0,,,,0.740,-3.456,True,0.435,-124.575,333.25,404.74
1786962033.174,,0,,,,0.610,-3.623,True,0.433,-124.541,333.39,404.74
1786962033.249,,0,,,,0.380,-3.919,True,0.429,-124.382,334.03,404.74
1786962033.324,,0,,,,0.200,-4.150,True,0.426,-124.321,334.28,404.75
1786962033.424,,0,,,,-0.070,-4.498,True,0.422,-124.334,334.23,404.75
1786962033.499,,0,,,,-0.170,-4.626,True,0.420,-124.366,334.11,404.76
1786962033.549,,0,,,,-0.240,-4.717,True,0.419,-124.346,334.19,404.76
1786962033.649,,0,,,,-0.180,-4.639,True,0.420,-124.363,334.13,404.77
1786962033.749,,0,,,,0.040,-4.356,True,0.424,-124.272,334.49,404.77
1786962033.800,,0,,,,0.200,-4.150,True,0.426,-124.413,333.93,404.77
1786962033.874,,0,,,,0.440,-3.842,True,0.430,-124.553,333.37,404.78
1786962033.949,,0,,,,0.560,-3.687,True,0.432,-124.622,333.10,404.78
1786962034.024,,0,,,,0.570,-3.674,True,0.433,-124.738,332.63,404.78
1786962034.074,,0,,,,0.570,-3.674,True,0.433,-124.592,333.22,404.78
1786962034.149,,0,,,,0.470,-3.803,True,0.431,-124.618,333.12,404.79
1786962034.249,,0,,,,0.380,-3.919,True,0.429,-124.760,332.56,404.79
1786962034.374,,0,,,,0.250,-4.086,True,0.427,-124.839,332.24,404.80
1786962034.474,,0,,,,0.200,-4.150,True,0.426,-124.805,332.39,404.81
1786962034.524,,0,,,,0.170,-4.189,True,0.426,-124.728,332.70,404.81
1786962034.599,,0,,,,0.150,-4.215,True,0.426,-124.644,333.04,404.81
1786962034.699,,0,,,,0.180,-4.176,True,0.426,-124.542,333.45,404.82
1786962034.749,,0,,,,0.260,-4.073,True,0.427,-124.602,333.21,404.82
1786962034.824,,0,,,,0.330,-3.983,True,0.429,-124.552,333.41,404.82
1786962034.874,,0,,,,0.400,-3.893,True,0.430,-124.624,333.13,404.82
1786962034.974,,0,,,,0.480,-3.790,True,0.431,-124.682,332.90,404.83
1786962035.024,,0,,,,0.470,-3.803,True,0.431,-124.627,333.12,404.83
1786962035.099,,0,,,,0.410,-3.880,True,0.430,-124.580,333.32,404.84
1786962035.174,,0,,,,0.250,-4.086,True,0.427,-124.503,333.63,404.84
1786962035.299,,0,,,,0.020,-4.382,True,0.424,-124.338,334.29,404.85
1786962035.424,,0,,,,0.000,-4.408,True,0.423,-124.207,334.82,404.85
1786962035.499,,0,,,,0.080,-4.305,True,0.425,-124.078,335.33,404.85
1786962035.574,,0,,,,0.290,-4.035,True,0.428,-124.181,334.92,404.85
1786962035.649,,0,,,,0.530,-3.726,True,0.432,-124.111,335.20,404.85
1786962035.724,,0,,,,0.760,-3.430,True,0.436,-124.157,335.02,404.85
1786962035.799,,0,,,,0.810,-3.365,True,0.437,-124.347,334.27,404.86
1786962035.874,,0,,,,0.790,-3.391,True,0.436,-124.304,334.44,404.86
1786962035.949,,0,,,,0.670,-3.546,True,0.434,-124.400,334.06,404.87
1786962035.999,,0,,,,0.520,-3.739,True,0.432,-124.435,333.93,404.88
1786962036.049,,0,,,,0.340,-3.970,True,0.429,-124.376,334.17,404.88
1786962036.149,,0,,,,0.200,-4.150,True,0.426,-124.306,334.45,404.88
1786962036.249,,0,,,,0.190,-4.163,True,0.426,-124.184,334.94,404.89
1786962036.349,,0,,,,0.310,-4.009,True,0.428,-124.150,335.08,404.89
1786962036.449,,0,,,,0.520,-3.739,True,0.432,-124.172,334.99,404.89
1786962036.524,,0,,,,0.750,-3.443,True,0.436,-124.219,334.80,404.90
1786962036.599,,0,,,,0.870,-3.288,True,0.438,-124.193,334.91,404.90
1786962036.674,,0,,,,0.960,-3.172,True,0.439,-124.294,334.51,404.90
1786962036.749,,0,,,,0.960,-3.172,True,0.439,-124.393,334.12,404.90
1786962036.849,,0,,,,0.750,-3.443,True,0.436,-124.311,334.45,404.91
1786962036.899,,0,,,,0.580,-3.661,True,0.433,-124.245,334.72,404.91
1786962036.974,,0,,,,0.420,-3.867,True,0.430,-124.216,334.84,404.92
1786962037.049,,0,,,,0.170,-4.189,True,0.426,-124.033,335.56,404.92
1786962037.124,,0,,,,0.060,-4.331,True,0.424,-123.934,335.96,404.93
1786962037.199,,0,,,,0.030,-4.369,True,0.424,-123.824,336.40,404.93
1786962037.249,,0,,,,0.050,-4.343,True,0.424,-123.804,336.48,404.93
1786962037.374,,0,,,,0.310,-4.009,True,0.428,-123.743,336.72,404.93
1786962037.474,,0,,,,0.510,-3.752,True,0.432,-123.744,336.71,404.93
1786962037.549,,0,,,,0.750,-3.443,True,0.436,-123.853,336.29,404.94
1786962037.649,,0,,,,0.810,-3.365,True,0.437,-123.935,335.97,404.94
1786962037.724,,0,,,,0.780,-3.404,True,0.436,-123.979,335.80,404.94
1786962037.799,,0,,,,0.690,-3.520,True,0.435,-123.911,336.07,404.95
1786962037.849,,0,,,,0.490,-3.777,True,0.431,-123.909,336.08,404.95
1786962037.924,,0,,,,0.350,-3.957,True,0.429,-123.901,336.11,404.95
1786962037.999,,0,,,,0.170,-4.189,True,0.426,-123.847,336.33,404.96
1786962038.099,,0,,,,0.090,-4.292,True,0.425,-123.762,336.67,404.97
1786962038.149,,0,,,,0.110,-4.266,True,0.425,-123.768,336.65,404.97
1786962038.224,,0,,,,0.210,-4.138,True,0.427,-123.656,337.09,404.97
1786962038.274,,0,,,,0.300,-4.022,True,0.428,-123.701,336.91,404.97
1786962038.324,,0,,,,0.390,-3.906,True,0.430,-123.675,337.02,404.97
1786962038.374,,0,,,,0.510,-3.752,True,0.432,-123.695,336.94,404.97
1786962038.450,,0,,,,0.600,-3.636,True,0.433,-123.709,336.89,404.98
1786962038.549,,0,,,,0.730,-3.468,True,0.435,-123.764,336.68,404.98
1786962038.624,,0,,,,0.800,-3.378,True,0.436,-123.825,336.44,404.99
1786962038.724,,0,,,,0.780,-3.404,True,0.436,-123.881,336.22,404.99
1786962038.799,,0,,,,0.670,-3.546,True,0.434,-123.881,336.23,405.00
1786962038.874,,0,,,,0.570,-3.674,True,0.433,-123.781,336.62,405.00
1786962038.949,,0,,,,0.440,-3.842,True,0.430,-123.634,337.21,405.01
1786962039.024,,0,,,,0.360,-3.945,True,0.429,-123.503,337.72,405.00
1786962039.074,,0,,,,0.300,-4.022,True,0.428,-123.416,338.06,405.00
1786962039.149,,0,,,,0.270,-4.060,True,0.428,-123.230,338.78,405.01
1786962039.274,,0,,,,0.370,-3.932,True,0.429,-123.129,339.17,405.00
1786962039.374,,0,,,,0.460,-3.816,True,0.431,-123.104,339.27,405.01
1786962039.449,,0,,,,0.540,-3.713,True,0.432,-123.140,339.13,405.01
1786962039.574,,0,,,,0.600,-3.636,True,0.433,-123.142,339.13,405.02
1786962039.699,,0,,,,0.540,-3.713,True,0.432,-123.204,338.90,405.03
1786962039.774,,0,,,,0.520,-3.739,True,0.432,-123.172,339.03,405.04
1786962039.849,,0,,,,0.560,-3.687,True,0.432,-123.127,339.20,405.04
1786962039.899,,0,,,,0.570,-3.674,True,0.433,-123.056,339.48,405.04
1786962039.974,,0,,,,0.620,-3.610,True,0.433,-123.011,339.65,405.04
1786962040.074,,0,,,,0.780,-3.404,True,0.436,-122.932,339.95,405.04
1786962040.149,,0,,,,0.940,-3.198,True,0.439,-122.871,340.19,405.04
1786962040.249,,0,,,,1.120,-2.967,True,0.442,-122.901,340.08,405.04
1786962040.374,,0,,,,1.210,-2.851,True,0.443,-122.763,340.61,405.05
1786962040.449,,0,,,,1.250,-2.799,True,0.444,-122.719,340.78,405.05
1786962043.524,,0,,,,0.500,-3.764,True,0.431,-119.791,351.58,405.12
1786962043.724,,0,,,,0.810,-3.365,True,0.437,-119.987,350.90,405.13
1786962043.874,,0,,,,0.720,-3.481,True,0.435,-120.028,350.76,405.13
1786962043.949,,0,,,,0.600,-3.636,True,0.433,-120.045,350.71,405.15
1786962043.999,,0,,,,0.440,-3.842,True,0.430,-119.995,350.89,405.15
1786962044.099,,0,,,,0.230,-4.112,True,0.427,-119.878,351.30,405.15
1786962044.149,,0,,,,0.090,-4.292,True,0.425,-119.776,351.66,405.16
1786962044.249,,0,,,,0.000,-4.408,True,0.423,-119.581,352.34,405.15
1786962044.324,,0,,,,0.010,-4.395,True,0.423,-119.449,352.81,405.16
1786962044.449,,0,,,,0.170,-4.189,True,0.426,-119.381,353.04,405.15
1786962044.499,,0,,,,0.330,-3.983,True,0.429,-119.398,352.99,405.16
1786962044.574,,0,,,,0.490,-3.777,True,0.431,-119.443,352.83,405.16
1786962044.674,,0,,,,0.500,-3.764,True,0.431,-119.545,352.48,405.16
1786962044.749,,0,,,,0.400,-3.893,True,0.430,-119.533,352.53,405.17
1786962044.824,,0,,,,0.230,-4.112,True,0.427,-119.444,352.84,405.17
1786962044.949,,0,,,,-0.010,-4.421,True,0.423,-119.302,353.33,405.17
1786962045.024,,0,,,,-0.240,-4.717,True,0.419,-119.097,354.04,405.17
1786962045.099,,0,,,,-0.370,-4.884,True,0.417,-118.865,354.84,405.18
1786962045.149,,0,,,,-0.440,-4.974,True,0.416,-118.772,355.16,405.18
1786962045.224,,0,,,,-0.510,-5.064,True,0.415,-118.607,355.71,405.18
1786962045.299,,0,,,,-0.470,-5.012,True,0.416,-118.595,355.75,405.17
1786962045.374,,0,,,,-0.420,-4.948,True,0.416,-118.535,355.96,405.18
1786962045.449,,0,,,,-0.250,-4.729,True,0.419,-118.561,355.87,405.17
1786962045.524,,0,,,,-0.210,-4.678,True,0.420,-118.518,356.02,405.18
1786962045.599,,0,,,,-0.070,-4.498,True,0.422,-118.536,355.96,405.18
1786962045.674,,0,,,,-0.060,-4.485,True,0.422,-118.499,356.08,405.18
1786962045.774,,0,,,,-0.050,-4.472,True,0.422,-118.626,355.66,405.19
1786962045.849,,0,,,,-0.080,-4.511,True,0.422,-118.673,355.50,405.18
1786962045.924,,0,,,,-0.160,-4.614,True,0.421,-118.638,355.63,405.19
1786962045.999,,0,,,,-0.180,-4.639,True,0.420,-118.542,355.95,405.19
1786962046.099,,0,,,,-0.210,-4.678,True,0.420,-118.553,355.92,405.20
1786962046.199,,0,,,,-0.210,-4.678,True,0.420,-118.558,355.90,405.20
1786962046.274,,0,,,,-0.170,-4.626,True,0.420,-118.558,355.90,405.20
1786962046.349,,0,,,,-0.090,-4.524,True,0.422,-118.567,355.88,405.21
1786962046.449,,0,,,,0.040,-4.356,True,0.424,-118.537,355.97,405.20
1786962046.524,,0,,,,0.140,-4.228,True,0.426,-118.541,355.97,405.21
1786962046.599,,0,,,,0.120,-4.253,True,0.425,-118.526,356.02,405.21
1786962046.649,,0,,,,0.070,-4.318,True,0.424,-118.352,356.60,405.20
1786962046.749,,0,,,,0.010,-4.395,True,0.423,-118.193,357.14,405.21
1786962046.824,,0,,,,-0.180,-4.639,True,0.420,-118.196,357.12,405.20
1786962046.874,,0,,,,-0.270,-4.755,True,0.419,-117.987,357.81,405.20
1786962046.974,,0,,,,-0.440,-4.974,True,0.416,-117.779,358.51,405.21
1786962047.049,,0,,,,-0.630,-5.218,True,0.413,-117.643,358.95,405.21
1786962047.099,,0,,,,-0.630,-5.218,True,0.413,-117.555,359.25,405.21
1786962047.199,,0,,,,-0.620,-5.205,True,0.413,-117.541,359.29,405.21
1786962047.274,,0,,,,-0.530,-5.090,True,0.415,-117.427,359.67,405.21
1786962047.374,,0,,,,-0.420,-4.948,True,0.416,-117.348,359.93,405.22
1786962047.449,,0,,,,-0.250,-4.729,True,0.419,-117.371,359.85,405.21
1786962047.524,,0,,,,-0.120,-4.562,True,0.421,-117.525,359.35,405.22
1786962047.649,,0,,,,0.020,-4.382,True,0.424,-117.579,359.17,405.21
1786962047.749,,0,,,,0.070,-4.318,True,0.424,-117.532,359.33,405.22
1786962047.799,,0,,,,0.060,-4.331,True,0.424,-117.469,359.53,405.22
1786962047.874,,0,,,,0.040,-4.356,True,0.424,-117.247,360.25,405.21
1786962047.949,,0,,,,-0.020,-4.433,True,0.423,-117.178,360.48,405.22
1786962048.049,,0,,,,-0.010,-4.421,True,0.423,-117.096,360.74,405.22
1786962048.124,,0,,,,0.000,-4.408,True,0.423,-117.037,360.94,405.22
1786962048.174,,0,,,,0.060,-4.331,True,0.424,-116.955,361.20,405.23
1786962048.249,,0,,,,0.170,-4.189,True,0.426,-116.804,361.68,405.22
1786962048.299,,0,,,,0.270,-4.060,True,0.428,-116.719,361.95,405.22
1786962048.424,,0,,,,0.520,-3.739,True,0.432,-116.560,362.45,405.22
1786962048.499,,0,,,,0.540,-3.713,True,0.432,-116.547,362.50,405.22
1786962048.624,,0,,,,0.430,-3.854,True,0.430,-116.439,362.84,405.22
1786962048.674,,0,,,,0.350,-3.957,True,0.429,-116.301,363.27,405.22
1786962048.774,,0,,,,0.220,-4.125,True,0.427,-116.176,363.67,405.22
1786962048.824,,0,,,,0.120,-4.253,True,0.425,-116.043,364.08,405.22
1786962048.874,,0,,,,0.040,-4.356,True,0.424,-115.928,364.43,405.22
1786962049.049,,0,,,,0.140,-4.228,True,0.426,-115.610,365.41,405.22
1786962049.124,,0,,,,0.270,-4.060,True,0.428,-115.402,366.04,405.22
1786962049.199,,0,,,,0.300,-4.022,True,0.428,-115.305,366.33,405.21
1786962049.299,,0,,,,0.400,-3.893,True,0.430,-115.199,366.65,405.21
1786962049.374,,0,,,,0.420,-3.867,True,0.430,-115.112,366.92,405.22
1786962049.474,,0,,,,0.430,-3.854,True,0.430,-115.106,366.93,405.21
1786962049.524,,0,,,,0.490,-3.777,True,0.431,-115.043,367.12,405.22
1786962049.624,,0,,,,0.630,-3.597,True,0.434,-115.034,367.15,405.21
1786962049.724,,0,,,,0.810,-3.365,True,0.437,-114.995,367.27,405.22
1786962049.824,,0,,,,0.970,-3.160,True,0.439,-114.909,367.52,405.22
1786962049.899,,0,,,,1.070,-3.031,True,0.441,-114.805,367.84,405.22
1786962050.024,,0,,,,1.050,-3.057,True,0.441,-114.719,368.09,405.22
1786962050.074,,0,,,,0.980,-3.147,True,0.439,-114.550,368.59,405.22
1786962050.174,,0,,,,0.790,-3.391,True,0.436,-114.408,369.01,405.23
1786962050.249,,0,,,,0.670,-3.546,True,0.434,-114.239,369.50,405.22
1786962050.349,,0,,,,0.520,-3.739,True,0.432,-114.016,370.15,405.23
1786962050.399,,0,,,,0.450,-3.829,True,0.431,-113.840,370.65,405.23
1786962050.474,,0,,,,0.450,-3.829,True,0.431,-113.753,370.89,405.22
1786962050.549,,0,,,,0.460,-3.816,True,0.431,-113.548,371.48,405.23
1786962050.649,,0,,,,0.440,-3.842,True,0.430,-113.421,371.83,405.22
1786962050.749,,0,,,,0.310,-4.009,True,0.428,-113.265,372.27,405.22
1786962050.874,,0,,,,0.110,-4.266,True,0.425,-113.050,372.86,405.21
1786962050.999,,0,,,,0.060,-4.331,True,0.424,-112.854,373.40,405.22
1786962051.124,,0,,,,0.160,-4.202,True,0.426,-112.817,373.51,405.22
1786962051.249,,0,,,,0.290,-4.035,True,0.428,-112.699,373.83,405.22
1786962051.324,,0,,,,0.370,-3.932,True,0.429,-112.619,374.05,405.22
1786962051.399,,0,,,,0.390,-3.906,True,0.430,-112.436,374.55,405.22
1786962051.474,,0,,,,0.460,-3.816,True,0.431,-112.356,374.75,405.21
1786962051.624,,0,,,,0.570,-3.674,True,0.433,-112.206,375.15,405.21
1786962051.774,,0,,,,0.700,-3.507,True,0.435,-112.049,375.57,405.21
1786962051.849,,0,,,,0.720,-3.481,True,0.435,-111.929,375.88,405.20
1786962051.924,,0,,,,0.730,-3.468,True,0.435,-111.868,376.05,405.20
1786962052.199,,0,,,,0.390,-3.906,True,0.430,-111.574,376.81,405.20
1786962052.249,,0,,,,0.340,-3.970,True,0.429,-111.417,377.22,405.20
1786962052.324,,0,,,,0.340,-3.970,True,0.429,-110.584,379.33,405.20
1786962052.449,,0,,,,0.480,-3.790,True,0.431,-109.963,380.85,405.19
1786962052.524,,0,,,,0.600,-3.636,True,0.433,-109.579,381.77,405.19
1786962052.599,,0,,,,0.680,-3.533,True,0.434,-109.471,382.02,405.19
1786962052.674,,0,,,,0.670,-3.546,True,0.434,-109.196,382.66,405.19
1786962052.749,,0,,,,0.560,-3.687,True,0.432,-109.042,383.02,405.19
1786962052.849,,0,,,,0.360,-3.945,True,0.429,-108.902,383.34,405.19
1786962052.899,,0,,,,0.220,-4.125,True,0.427,-108.560,384.11,405.18
1786962052.974,,0,,,,0.060,-4.331,True,0.424,-108.316,384.66,405.18
1786962053.049,,0,,,,0.010,-4.395,True,0.423,-107.919,385.52,405.18
1786962053.124,,0,,,,0.050,-4.343,True,0.424,-107.642,386.12,405.17
1786962053.224,,0,,,,0.140,-4.228,True,0.426,-107.474,386.47,405.17
1786962053.299,,0,,,,0.280,-4.047,True,0.428,-107.383,386.66,405.16
1786962053.399,,0,,,,0.480,-3.790,True,0.431,-107.297,386.84,405.16
1786962053.499,,0,,,,0.670,-3.546,True,0.434,-107.247,386.95,405.16
1786962053.599,,0,,,,0.750,-3.443,True,0.436,-107.149,387.15,405.16
1786962053.699,,0,,,,0.730,-3.468,True,0.435,-107.040,387.38,405.16
1786962053.749,,0,,,,0.680,-3.533,True,0.434,-106.799,387.87,405.17
1786962053.824,,0,,,,0.630,-3.597,True,0.434,-106.390,388.70,405.16
1786962053.874,,0,,,,0.620,-3.610,True,0.433,-106.069,389.33,405.16
1786962053.949,,0,,,,0.590,-3.649,True,0.433,-105.813,389.83,405.16
1786962054.024,,0,,,,0.650,-3.571,True,0.434,-105.578,390.27,405.16
1786962054.099,,0,,,,0.680,-3.533,True,0.434,-105.481,390.45,405.15
1786962054.149,,0,,,,0.760,-3.430,True,0.436,-105.363,390.67,405.15
1786962054.224,,0,,,,0.760,-3.430,True,0.436,-105.092,391.16,405.14
1786962054.299,,0,,,,0.770,-3.417,True,0.436,-104.964,391.40,405.14
1786962054.374,,0,,,,0.790,-3.391,True,0.436,-104.736,391.81,405.14
1786962054.474,,0,,,,0.750,-3.443,True,0.436,-104.516,392.20,405.13
1786962054.549,,0,,,,0.720,-3.481,True,0.435,-104.220,392.72,405.13
1786962054.599,,0,,,,0.660,-3.558,True,0.434,-103.933,393.21,405.13
1786962054.699,,0,,,,0.590,-3.649,True,0.433,-103.827,393.39,405.13
1786962054.774,,0,,,,0.530,-3.726,True,0.432,-103.667,393.65,405.13
1786962054.874,,0,,,,0.450,-3.829,True,0.431,-103.410,394.07,405.12
1786962054.949,,0,,,,0.500,-3.764,True,0.431,-103.141,394.51,405.12
1786962055.049,,0,,,,0.590,-3.649,True,0.433,-102.945,394.81,405.11
1786962055.124,,0,,,,0.720,-3.481,True,0.435,-102.742,395.13,405.11
1786962055.249,,0,,,,0.840,-3.327,True,0.437,-102.556,395.42,405.10
1786962055.324,,0,,,,0.920,-3.224,True,0.438,-102.361,395.71,405.10
1786962055.424,,0,,,,0.980,-3.147,True,0.439,-102.102,396.10,405.10
1786962055.499,,0,,,,1.020,-3.095,True,0.440,-101.826,396.50,405.10
1786962055.599,,0,,,,0.950,-3.185,True,0.439,-101.517,396.94,405.09
1786962055.649,,0,,,,0.940,-3.198,True,0.439,-101.208,397.37,405.09
1786962055.724,,0,,,,0.860,-3.301,True,0.437,-100.985,397.67,405.09
1786962055.824,,0,,,,0.800,-3.378,True,0.436,-100.740,397.99,405.09
1786962055.924,,0,,,,0.780,-3.404,True,0.436,-100.496,398.31,405.09
1786962055.999,,0,,,,0.760,-3.430,True,0.436,-100.305,398.55,405.08
1786962056.074,,0,,,,0.800,-3.378,True,0.436,-100.203,398.68,405.08
1786962056.149,,0,,,,1.020,-3.095,True,0.440,-100.090,398.82,405.08
1786962056.224,,0,,,,1.130,-2.954,True,0.442,-100.003,398.92,405.08
1786962056.349,,0,,,,1.260,-2.786,True,0.444,-99.984,398.94,405.08
1786962056.399,,0,,,,1.230,-2.825,True,0.444,-99.844,399.11,405.07
1786962056.449,,0,,,,1.130,-2.954,True,0.442,-99.514,399.50,405.07
1786962056.549,,0,,,,0.830,-3.340,True,0.437,-99.118,399.95,405.07
1786962056.624,,0,,,,0.670,-3.546,True,0.434,-98.854,400.24,405.06
1786962056.724,,0,,,,0.460,-3.816,True,0.431,-98.373,400.74,405.06
1786962056.799,,0,,,,0.400,-3.893,True,0.430,-97.955,401.15,405.05
1786962056.874,,0,,,,0.410,-3.880,True,0.430,-97.792,401.31,405.05
1786962056.949,,0,,,,0.510,-3.752,True,0.432,-97.546,401.54,405.04
1786962057.049,,0,,,,0.630,-3.597,True,0.434,-97.385,401.68,405.04
1786962057.074,,0,,,,0.760,-3.430,True,0.436,-97.382,401.68,405.04
1786962057.174,,0,,,,0.970,-3.160,True,0.439,-97.320,401.73,405.03
1786962057.274,,0,,,,1.140,-2.941,True,0.442,-97.239,401.80,405.03
1786962057.349,,0,,,,1.220,-2.838,True,0.443,-97.215,401.83,405.03
1786962057.424,,0,,,,1.220,-2.838,True,0.443,-97.131,401.90,405.03
1786962057.524,,0,,,,1.220,-2.838,True,0.443,-96.980,402.03,405.03
1786962057.599,,0,,,,1.170,-2.902,True,0.443,-96.783,402.20,405.03
1786962057.649,,0,,,,1.150,-2.928,True,0.442,-96.582,402.36,405.03
1786962057.724,,0,,,,1.120,-2.967,True,0.442,-96.168,402.69,405.03
1786962057.799,,0,,,,1.130,-2.954,True,0.442,-96.005,402.80,405.02
1786962057.924,,0,,,,1.190,-2.877,True,0.443,-95.390,403.23,405.02
1786962057.974,,0,,,,1.210,-2.851,True,0.443,-95.372,403.24,405.02
1786962058.049,,0,,,,1.190,-2.877,True,0.443,-95.119,403.39,405.01
1786962058.124,,0,,,,1.120,-2.967,True,0.442,-94.982,403.48,405.01
1786962058.199,,0,,,,0.990,-3.134,True,0.440,-94.794,403.59,405.01
1786962058.249,,0,,,,0.840,-3.327,True,0.437,-94.588,403.71,405.00
1786962058.349,,0,,,,0.620,-3.610,True,0.433,-94.402,403.81,405.01
1786962058.449,,0,,,,0.380,-3.919,True,0.429,-93.751,404.14,405.00
1786962058.524,,0,,,,0.280,-4.047,True,0.428,-93.367,404.30,405.00
1786962058.624,,0,,,,0.280,-4.047,True,0.428,-93.298,404.33,405.00
1786962058.699,,0,,,,0.300,-4.022,True,0.428,-93.215,404.35,404.99
1786962058.774,,0,,,,0.340,-3.970,True,0.429,-93.104,404.40,404.99
1786962058.849,,0,,,,0.280,-4.047,True,0.428,-92.899,404.46,404.98
1786962058.924,,0,,,,0.320,-3.996,True,0.428,-92.708,404.53,404.98
1786962058.974,,0,,,,0.340,-3.970,True,0.429,-92.609,404.56,404.98
1786962059.074,,0,,,,0.390,-3.906,True,0.430,-92.441,404.61,404.98
1786962059.149,,0,,,,0.530,-3.726,True,0.432,-92.352,404.63,404.98
1786962059.224,,0,,,,0.670,-3.546,True,0.434,-92.260,404.66,404.97
1786962059.324,,0,,,,0.770,-3.417,True,0.436,-92.243,404.67,404.98
1786962059.399,,0,,,,0.830,-3.340,True,0.437,-92.143,404.69,404.98
1786962059.524,,0,,,,0.660,-3.558,True,0.434,-92.003,404.73,404.98
1786962059.599,,0,,,,0.480,-3.790,True,0.431,-91.918,404.75,404.98
1786962059.674,,0,,,,0.400,-3.893,True,0.430,-91.524,404.83,404.97
1786962059.774,,0,,,,0.380,-3.919,True,0.429,-91.278,404.87,404.97
1786962059.849,,0,,,,0.550,-3.700,True,0.432,-90.985,404.91,404.97
1786962059.899,,0,,,,0.660,-3.558,True,0.434,-90.827,404.92,404.96
1786962059.974,,0,,,,0.900,-3.250,True,0.438,-90.792,404.92,404.96
1786962060.049,,0,,,,1.100,-2.992,True,0.441,-90.485,404.94,404.96
1786962060.174,,0,,,,1.100,-2.992,True,0.441,-90.410,404.94,404.95
1786962060.249,,0,,,,0.880,-3.275,True,0.438,-90.338,404.95,404.95
1786962060.324,,0,,,,0.670,-3.546,True,0.434,-90.072,404.95,404.95
1786962060.374,,0,,,,0.220,-4.125,True,0.427,-90.036,404.95,404.95
1786962060.449,,0,,,,0.000,-4.408,True,0.423,-89.637,404.94,404.95
1786962060.549,,0,,,,-0.200,-4.665,True,0.420,-89.237,404.91,404.95
1786962060.674,,0,,,,0.000,-4.408,True,0.423,-88.706,404.84,404.94
1786962060.749,,0,,,,0.330,-3.983,True,0.429,-88.509,404.80,404.94
1786962060.849,,0,,,,0.730,-3.468,True,0.435,-88.610,404.82,404.94
1786962060.949,,0,,,,1.100,-2.992,True,0.441,-87.754,404.62,404.94
1786962061.024,,0,,,,1.210,-2.851,True,0.443,-88.408,404.78,404.94
1786962061.099,,0,,,,1.110,-2.979,True,0.442,-88.761,404.84,404.94
1786962061.149,,0,,,,0.930,-3.211,True,0.439,-88.683,404.83,404.94
1786962061.224,,0,,,,0.490,-3.777,True,0.431,-88.385,404.78,404.94
1786962061.324,,0,,,,0.120,-4.253,True,0.425,-87.942,404.68,404.94
1786962061.374,,0,,,,-0.090,-4.524,True,0.422,-87.766,404.63,404.94
1786962061.474,,0,,,,-0.070,-4.498,True,0.422,-87.385,404.52,404.94
1786962061.574,,0,,,,0.130,-4.240,True,0.425,-87.180,404.44,404.93
1786962061.649,,0,,,,0.430,-3.854,True,0.430,-87.136,404.43,404.93
