t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786962241.498,,0,,,,-31.350,-31.634,True,0.611,-51.417,316.31,404.64
1786962241.573,,0,,,,-31.940,-32.060,True,0.627,-51.604,317.13,404.64
1786962241.698,,0,,,,-32.600,-32.536,True,0.646,-51.614,317.18,404.65
1786962241.823,,0,,,,-33.340,-33.070,True,0.668,-51.287,315.75,404.65
1786962241.873,,0,,,,-33.810,-33.410,True,0.681,-51.421,316.34,404.65
1786962241.973,,0,,,,-34.110,-33.626,True,0.690,-51.393,316.21,404.65
1786962242.048,,0,,,,-34.380,-33.821,True,0.698,-51.189,315.31,404.65
1786962242.123,,0,,,,-34.610,-33.987,True,0.705,-51.124,315.02,404.65
1786962242.173,,0,,,,-34.720,-34.066,True,0.708,-50.668,312.99,404.65
1786962242.273,,0,,,,-34.900,-34.196,True,0.713,-50.552,312.47,404.65
1786962242.373,,0,,,,-35.140,-34.370,True,0.720,-50.483,312.16,404.65
1786962242.448,,0,,,,-35.520,-34.644,True,0.732,-50.243,311.09,404.66
1786962242.523,,0,,,,-35.780,-34.831,True,0.739,-50.141,310.62,404.66
1786962242.573,,0,,,,-35.970,-34.969,True,0.745,-49.696,308.60,404.66
1786962242.673,,0,,,,-36.250,-35.171,True,0.753,-49.492,307.67,404.66
1786962242.773,,0,,,,-36.660,-35.467,True,0.766,-49.451,307.48,404.66
1786962242.873,,0,,,,-37.240,-35.909,True,0.776,-49.466,307.56,404.67
1786962242.948,,0,,,,-37.490,-36.115,True,0.776,-49.146,306.09,404.67
1786962243.098,,0,,,,-37.810,-36.378,True,0.776,-48.969,305.27,404.68
1786962243.173,,0,,,,-37.920,-36.468,True,0.776,-49.016,305.49,404.68
1786962243.298,,0,,,,-38.060,-36.583,True,0.776,-48.766,304.33,404.68
1786962243.398,,0,,,,-38.260,-36.748,True,0.776,-48.630,303.70,404.68
1786962243.473,,0,,,,-38.510,-36.953,True,0.776,-48.508,303.12,404.68
1786962243.573,,0,,,,-39.130,-37.463,True,0.776,-48.397,302.60,404.68
1786962243.648,,0,,,,-39.590,-37.841,True,0.776,-48.258,301.96,404.69
1786962243.773,,0,,,,-40.130,-38.285,True,0.776,-48.019,300.83,404.69
1786962243.848,,0,,,,-40.330,-38.449,True,0.776,-47.732,299.48,404.69
1786962243.948,,0,,,,-40.360,-38.474,True,0.776,-47.517,298.45,404.69
1786962244.048,,0,,,,-40.390,-38.498,True,0.776,-47.333,297.58,404.70
1786962244.148,,0,,,,-40.560,-38.638,True,0.776,-47.158,296.74,404.69
1786962244.248,,0,,,,-40.890,-38.909,True,0.776,-47.036,296.15,404.70
1786962244.348,,0,,,,-41.290,-39.238,True,0.776,-47.003,295.99,404.70
1786962244.448,,0,,,,-42.000,-39.822,True,0.776,-46.940,295.70,404.71
1786962244.523,,0,,,,-42.580,-40.298,True,0.776,-46.889,295.45,404.72
1786962244.623,,0,,,,-43.230,-40.833,True,0.776,-46.746,294.77,404.72
1786962244.698,,0,,,,-43.600,-41.137,True,0.776,-46.426,293.22,404.73
1786962244.798,,0,,,,-43.850,-41.342,True,0.776,-46.264,292.43,404.73
1786962244.848,,0,,,,-44.010,-41.474,True,0.776,-46.194,292.09,404.73
1786962244.948,,0,,,,-44.380,-41.778,True,0.776,-45.962,290.95,404.72
1786962244.998,,0,,,,-44.540,-41.909,True,0.776,-45.607,289.20,404.72
1786962245.098,,0,,,,-44.860,-42.172,True,0.776,-45.516,288.75,404.72
1786962245.198,,0,,,,-45.220,-42.468,True,0.776,-45.122,286.79,404.72
1786962245.298,,0,,,,-45.830,-42.970,True,0.776,-45.051,286.44,404.73
1786962245.398,,0,,,,-46.210,-43.282,True,0.776,-44.953,285.96,404.74
1786962245.473,,0,,,,-46.530,-43.545,True,0.776,-44.926,285.82,404.74
1786962245.598,,0,,,,-46.910,-43.857,True,0.776,-44.611,284.26,404.76
1786962245.698,,0,,,,-47.200,-44.096,True,0.776,-44.501,283.71,404.76
1786962245.848,,0,,,,-47.840,-44.622,True,0.776,-44.493,283.67,404.77
1786962245.948,,0,,,,-48.350,-45.041,True,0.776,-44.246,282.43,404.77
1786962246.048,,0,,,,-48.860,-45.460,True,0.776,-44.117,281.77,404.78
1786962246.123,,0,,,,-49.310,-45.837,True,0.769,-44.268,282.54,404.78
1786962246.198,,0,,,,-49.670,-46.141,True,0.761,-44.230,282.35,404.78
1786962246.273,,0,,,,-50.060,-46.471,True,0.753,-44.298,282.70,404.78
1786962246.348,,0,,,,-50.560,-46.894,True,0.742,-44.228,282.34,404.79
1786962246.498,,0,,,,-51.290,-47.511,True,0.727,-43.930,280.84,404.79
1786962246.623,,0,,,,-51.940,-48.061,True,0.713,-43.700,279.67,404.79
1786962246.723,,0,,,,-52.260,-48.331,True,0.706,-43.495,278.62,404.79
1786962246.798,,0,,,,-52.620,-48.635,True,0.699,-43.319,277.72,404.80
1786962246.898,,0,,,,-52.870,-48.847,True,0.693,-43.178,276.99,404.80
1786962247.048,,0,,,,-53.390,-49.286,True,0.682,-42.847,275.29,404.81
1786962247.148,,0,,,,-53.450,-49.337,True,0.681,-42.624,274.13,404.82
1786962247.223,,0,,,,-53.480,-49.362,True,0.681,-42.455,273.26,404.82
1786962247.598,,0,,,,-54.260,-50.022,True,0.664,-41.711,269.36,404.82
1786962247.673,,0,,,,-54.560,-50.276,True,0.658,-41.608,268.82,404.83
1786962247.773,,0,,,,-55.120,-50.749,True,0.646,-41.606,268.81,404.84
1786962247.873,,0,,,,-55.600,-51.155,True,0.637,-41.428,267.88,404.85
1786962247.948,,0,,,,-56.030,-51.518,True,0.628,-41.423,267.85,404.85
1786962248.048,,0,,,,-56.290,-51.738,True,0.622,-41.771,269.70,404.86
1786962248.123,,0,,,,-56.600,-52.000,True,0.616,-41.697,269.31,404.86
1786962248.198,,0,,,,-56.930,-52.279,True,0.609,-41.521,268.39,404.87
1786962248.323,,0,,,,-57.380,-52.660,True,0.600,-41.388,267.68,404.87
1786962248.423,,0,,,,-57.690,-52.922,True,0.594,-41.068,265.98,404.87
1786962248.498,,0,,,,-57.960,-53.150,True,0.588,-40.990,265.56,404.87
1786962248.573,,0,,,,-58.070,-53.243,True,0.586,-40.964,265.42,404.86
1786962248.648,,0,,,,-58.150,-53.311,True,0.585,-40.677,263.89,404.86
1786962248.698,,0,,,,-58.150,-53.311,True,0.585,-40.575,263.34,404.86
1786962248.748,,0,,,,-58.110,-53.277,True,0.585,-40.499,262.93,404.86
1786962248.798,,0,,,,-58.070,-53.243,True,0.586,-40.337,262.06,404.86
1786962248.873,,0,,,,-57.950,-53.141,True,0.589,-40.418,262.50,404.86
1786962248.923,,0,,,,-57.890,-53.091,True,0.590,-40.402,262.41,404.86
1786962248.998,,0,,,,-57.800,-53.015,True,0.592,-40.502,262.95,404.87
1786962249.098,,0,,,,-57.790,-53.006,True,0.592,-40.754,264.31,404.88
1786962249.198,,0,,,,-57.890,-53.091,True,0.590,-40.827,264.71,404.89
1786962249.273,,0,,,,-58.050,-53.226,True,0.587,-40.899,265.10,404.89
1786962249.373,,0,,,,-58.350,-53.480,True,0.581,-41.005,265.66,404.90
1786962249.473,,0,,,,-58.640,-53.725,True,0.575,-41.049,265.90,404.90
1786962249.648,,0,,,,-58.960,-53.995,True,0.568,-40.855,264.86,404.90
1786962249.723,,0,,,,-58.910,-53.953,True,0.569,-40.785,264.49,404.90
1786962249.773,,0,,,,-58.800,-53.860,True,0.572,-40.844,264.80,404.90
1786962249.923,,0,,,,-58.540,-53.640,True,0.577,-41.046,265.89,404.90
1786962249.998,,0,,,,-58.540,-53.640,True,0.577,-41.067,266.00,404.90
1786962250.098,,0,,,,-58.620,-53.708,True,0.575,-41.049,265.90,404.90
1786962250.173,,0,,,,-58.830,-53.885,True,0.571,-41.005,265.67,404.91
1786962250.298,,0,,,,-59.280,-54.266,True,0.562,-40.977,265.52,404.92
1786962250.448,,0,,,,-59.700,-54.621,True,0.554,-41.024,265.78,404.92
1786962250.523,,0,,,,-59.740,-54.655,True,0.553,-40.992,265.61,404.92
1786962250.598,,0,,,,-59.650,-54.579,True,0.555,-40.941,265.34,404.92
1786962250.673,,0,,,,-59.500,-54.452,True,0.558,-41.169,266.55,404.92
1786962250.773,,0,,,,-59.230,-54.224,True,0.563,-41.111,266.25,404.93
1786962250.848,,0,,,,-59.050,-54.071,True,0.567,-41.143,266.42,404.93
1786962250.948,,0,,,,-58.990,-54.021,True,0.568,-41.181,266.62,404.93
1786962251.048,,0,,,,-59.110,-54.122,True,0.565,-41.310,267.30,404.93
1786962251.098,,0,,,,-59.250,-54.241,True,0.563,-41.399,267.78,404.93
1786962251.198,,0,,,,-59.430,-54.393,True,0.559,-41.446,268.03,404.93
1786962251.298,,0,,,,-59.620,-54.553,True,0.555,-41.491,268.27,404.93
1786962251.373,,0,,,,-59.700,-54.621,True,0.554,-41.571,268.70,404.94
1786962251.448,,0,,,,-59.650,-54.579,True,0.555,-41.629,269.01,404.94
1786962251.498,,0,,,,-59.520,-54.469,True,0.557,-41.585,268.78,404.95
1786962251.598,,0,,,,-59.230,-54.224,True,0.563,-41.640,269.07,404.95
1786962251.648,,0,,,,-58.890,-53.936,True,0.570,-41.632,269.03,404.95
1786962251.748,,0,,,,-58.550,-53.649,True,0.577,-41.511,268.39,404.95
1786962251.848,,0,,,,-58.230,-53.378,True,0.583,-41.316,267.35,404.95
1786962251.973,,0,,,,-58.290,-53.429,True,0.582,-41.255,267.03,404.95
1786962252.073,,0,,,,-58.430,-53.547,True,0.579,-41.278,267.15,404.95
1786962252.148,,0,,,,-58.490,-53.598,True,0.578,-41.376,267.67,404.95
1786962252.223,,0,,,,-58.600,-53.691,True,0.576,-41.549,268.59,404.95
1786962252.298,,0,,,,-58.640,-53.725,True,0.575,-41.718,269.48,404.95
1786962252.423,,0,,,,-58.530,-53.632,True,0.577,-41.778,269.79,404.95
1786962252.498,,0,,,,-58.350,-53.480,True,0.581,-41.769,269.75,404.95
1786962252.573,,0,,,,-57.920,-53.116,True,0.589,-41.972,270.81,404.95
1786962252.648,,0,,,,-57.580,-52.829,True,0.596,-42.031,271.12,404.94
1786962252.723,,0,,,,-57.350,-52.634,True,0.601,-42.220,272.11,404.95
1786962252.773,,0,,,,-57.190,-52.499,True,0.604,-42.257,272.31,404.95
1786962252.848,,0,,,,-56.930,-52.279,True,0.609,-42.412,273.12,404.95
1786962252.898,,0,,,,-56.840,-52.203,True,0.611,-42.466,273.41,404.95
1786962252.973,,0,,,,-56.760,-52.135,True,0.613,-42.372,272.92,404.96
1786962253.023,,0,,,,-56.740,-52.119,True,0.613,-42.574,273.97,404.96
1786962253.123,,0,,,,-56.800,-52.169,True,0.612,-42.585,274.03,404.96
1786962253.248,,0,,,,-56.880,-52.237,True,0.610,-42.479,273.47,404.95
1786962253.298,,0,,,,-56.880,-52.237,True,0.610,-42.375,272.92,404.95
1786962253.348,,0,,,,-56.800,-52.169,True,0.612,-42.506,273.61,404.94
1786962253.423,,0,,,,-56.630,-52.026,True,0.615,-42.448,273.30,404.94
1786962253.548,,0,,,,-56.030,-51.518,True,0.628,-42.438,273.24,404.93
1786962253.623,,0,,,,-55.580,-51.138,True,0.637,-42.582,274.00,404.94
1786962253.698,,0,,,,-55.280,-50.884,True,0.643,-42.717,274.70,404.94
1786962254.098,,0,,,,-54.670,-50.369,True,0.656,-43.454,278.52,404.96
1786962254.248,,0,,,,-54.850,-50.521,True,0.652,-43.285,277.65,404.96
1786962254.648,,0,,,,-55.110,-50.740,True,0.647,-43.776,280.16,404.95
1786962254.723,,0,,,,-54.850,-50.521,True,0.652,-44.027,281.43,404.95
1786962254.798,,0,,,,-54.270,-50.030,True,0.664,-44.215,282.39,404.94
1786962254.873,,0,,,,-53.850,-49.675,True,0.673,-44.400,283.32,404.94
1786962254.973,,0,,,,-53.100,-49.041,True,0.689,-44.517,283.91,404.94
1786962255.048,,0,,,,-52.660,-48.669,True,0.698,-44.816,285.42,404.94
1786962255.123,,0,,,,-52.130,-48.221,True,0.709,-45.144,287.06,404.95
1786962255.248,,0,,,,-51.840,-47.976,True,0.715,-45.311,287.89,404.95
1786962255.398,,0,,,,-51.790,-47.934,True,0.716,-45.496,288.81,404.95
1786962255.548,,0,,,,-51.800,-47.942,True,0.716,-45.652,289.59,404.96
1786962255.698,,0,,,,-51.400,-47.604,True,0.724,-45.720,289.92,404.96
1786962255.773,,0,,,,-51.020,-47.283,True,0.733,-45.815,290.39,404.96
1786962256.098,,0,,,,-49.820,-46.268,True,0.758,-46.140,291.98,404.95
1786962256.173,,0,,,,-49.810,-46.260,True,0.758,-46.170,292.13,404.95
1786962256.298,,0,,,,-49.790,-46.243,True,0.759,-46.299,292.76,404.95
1786962256.348,,0,,,,-49.760,-46.218,True,0.759,-46.324,292.88,404.95
1786962256.498,,0,,,,-49.770,-46.226,True,0.759,-46.686,294.64,404.95
1786962256.623,,0,,,,-49.680,-46.150,True,0.761,-46.840,295.39,404.95
1786962256.698,,0,,,,-49.660,-46.133,True,0.762,-46.964,295.98,404.95
1786962256.773,,0,,,,-49.640,-46.116,True,0.762,-47.062,296.45,404.94
1786962256.898,,0,,,,-49.670,-46.141,True,0.761,-47.126,296.76,404.94
1786962256.948,,0,,,,-49.640,-46.116,True,0.762,-47.148,296.87,404.94
1786962257.048,,0,,,,-49.590,-46.074,True,0.763,-47.173,296.98,404.94
1786962257.123,,0,,,,-49.420,-45.930,True,0.767,-47.113,296.69,404.94
1786962257.248,,0,,,,-49.000,-45.575,True,0.776,-47.173,296.98,404.93
1786962257.348,,0,,,,-48.440,-45.115,True,0.776,-47.240,297.30,404.93
1786962257.423,,0,,,,-48.050,-44.794,True,0.776,-47.502,298.55,404.93
1786962257.523,,0,,,,-47.650,-44.465,True,0.776,-47.772,299.84,404.93
1786962257.598,,0,,,,-47.420,-44.276,True,0.776,-47.985,300.85,404.92
1786962257.723,,0,,,,-47.180,-44.079,True,0.776,-48.190,301.81,404.93
1786962257.798,,0,,,,-46.990,-43.923,True,0.776,-48.306,302.36,404.93
1786962257.873,,0,,,,-46.890,-43.841,True,0.776,-48.372,302.67,404.93
1786962257.973,,0,,,,-46.800,-43.767,True,0.776,-48.481,303.18,404.93
1786962258.048,,0,,,,-46.710,-43.693,True,0.776,-48.521,303.37,404.93
1786962258.123,,0,,,,-46.720,-43.701,True,0.776,-48.508,303.31,404.93
1786962258.198,,0,,,,-46.700,-43.685,True,0.776,-48.475,303.15,404.92
1786962258.273,,0,,,,-46.700,-43.685,True,0.776,-48.458,303.07,404.92
1786962258.373,,0,,,,-46.720,-43.701,True,0.776,-48.755,304.46,404.92
1786962258.448,,0,,,,-46.720,-43.701,True,0.776,-48.976,305.48,404.91
1786962258.548,,0,,,,-46.670,-43.660,True,0.776,-49.160,306.33,404.91
1786962258.723,,0,,,,-46.540,-43.553,True,0.776,-49.382,307.35,404.91
1786962258.848,,0,,,,-46.510,-43.528,True,0.776,-49.298,306.96,404.90
1786962258.973,,0,,,,-46.270,-43.331,True,0.776,-49.391,307.39,404.91
1786962259.073,,0,,,,-46.010,-43.117,True,0.776,-49.581,308.27,404.91
1786962259.173,,0,,,,-45.800,-42.945,True,0.776,-49.740,309.00,404.91
1786962259.273,,0,,,,-45.580,-42.764,True,0.776,-49.897,309.71,404.90
1786962259.348,,0,,,,-45.430,-42.641,True,0.776,-49.995,310.15,404.90
1786962259.423,,0,,,,-45.190,-42.443,True,0.776,-50.208,311.11,404.89
1786962259.523,,0,,,,-45.030,-42.312,True,0.776,-50.363,311.81,404.89
1786962259.598,,0,,,,-44.890,-42.197,True,0.776,-50.539,312.59,404.89
1786962259.698,,0,,,,-44.670,-42.016,True,0.776,-50.655,313.12,404.89
1786962259.773,,0,,,,-44.460,-41.843,True,0.776,-50.812,313.82,404.89
1786962259.873,,0,,,,-44.270,-41.687,True,0.776,-51.003,314.67,404.89
1786962259.923,,0,,,,-44.130,-41.572,True,0.776,-51.183,315.47,404.89
1786962259.998,,0,,,,-43.980,-41.449,True,0.776,-51.382,316.35,404.90
1786962260.073,,0,,,,-43.980,-41.449,True,0.776,-51.441,316.61,404.90
1786962260.148,,0,,,,-44.070,-41.523,True,0.776,-51.591,317.28,404.90
1786962260.248,,0,,,,-44.310,-41.720,True,0.776,-51.704,317.77,404.90
1786962260.323,,0,,,,-44.480,-41.860,True,0.776,-51.719,317.83,404.89
1786962260.423,,0,,,,-44.580,-41.942,True,0.776,-51.800,318.19,404.89
1786962260.498,,0,,,,-44.530,-41.901,True,0.776,-51.885,318.55,404.89
1786962260.573,,0,,,,-44.390,-41.786,True,0.776,-51.910,318.66,404.88
1786962260.673,,0,,,,-44.270,-41.687,True,0.776,-52.111,319.53,404.88
1786962260.773,,0,,,,-44.120,-41.564,True,0.776,-52.314,320.41,404.88
1786962260.848,,0,,,,-44.060,-41.515,True,0.776,-52.404,320.80,404.88
1786962260.898,,0,,,,-44.030,-41.490,True,0.776,-52.512,321.26,404.88
1786962260.948,,0,,,,-43.970,-41.441,True,0.776,-52.578,321.55,404.89
1786962261.048,,0,,,,-43.930,-41.408,True,0.776,-52.597,321.63,404.88
1786962261.123,,0,,,,-43.920,-41.400,True,0.776,-52.757,322.32,404.89
1786962261.173,,0,,,,-43.940,-41.416,True,0.776,-52.690,322.04,404.89
1786962261.248,,0,,,,-43.990,-41.457,True,0.776,-52.928,323.05,404.88
1786962261.323,,0,,,,-44.020,-41.482,True,0.776,-53.060,323.61,404.89
1786962261.473,,0,,,,-44.040,-41.498,True,0.776,-52.704,322.09,404.88
1786962261.548,,0,,,,-44.040,-41.498,True,0.776,-52.838,322.66,404.89
1786962261.648,,0,,,,-43.990,-41.457,True,0.776,-52.721,322.16,404.88
1786962261.748,,0,,,,-43.920,-41.400,True,0.776,-52.794,322.47,404.88
1786962261.823,,0,,,,-43.830,-41.326,True,0.776,-52.879,322.83,404.88
1786962261.898,,0,,,,-43.680,-41.202,True,0.776,-52.971,323.22,404.87
1786962261.998,,0,,,,-43.550,-41.096,True,0.776,-53.218,324.27,404.87
1786962262.073,,0,,,,-43.450,-41.013,True,0.776,-53.146,323.96,404.87
1786962262.148,,0,,,,-43.410,-40.980,True,0.776,-53.286,324.56,404.87
1786962262.223,,0,,,,-43.420,-40.989,True,0.776,-53.426,325.14,404.87
1786962262.273,,0,,,,-43.460,-41.022,True,0.776,-53.553,325.68,404.87
1786962262.323,,0,,,,-43.550,-41.096,True,0.776,-53.758,326.54,404.87
1786962262.398,,0,,,,-43.730,-41.243,True,0.776,-54.042,327.72,404.87
1786962262.473,,0,,,,-43.870,-41.359,True,0.776,-54.129,328.08,404.87
1786962262.523,,0,,,,-43.930,-41.408,True,0.776,-54.141,328.14,404.88
1786962262.623,,0,,,,-44.050,-41.507,True,0.776,-54.052,327.77,404.88
1786962262.723,,0,,,,-44.120,-41.564,True,0.776,-53.956,327.37,404.88
1786962262.798,,0,,,,-44.150,-41.589,True,0.776,-53.974,327.45,404.88
1786962262.948,,0,,,,-44.140,-41.580,True,0.776,-54.028,327.67,404.88
1786962263.048,,0,,,,-44.060,-41.515,True,0.776,-54.293,328.76,404.87
1786962263.223,,0,,,,-43.740,-41.252,True,0.776,-54.522,329.70,404.87
1786962263.323,,0,,,,-43.670,-41.194,True,0.776,-55.067,331.92,404.87
1786962263.448,,0,,,,-43.880,-41.367,True,0.776,-54.941,331.41,404.87
1786962263.498,,0,,,,-43.950,-41.424,True,0.776,-54.902,331.25,404.87
1786962263.573,,0,,,,-44.130,-41.572,True,0.776,-55.038,331.80,404.87
1786962263.698,,0,,,,-44.430,-41.819,True,0.776,-55.341,333.02,404.87
1786962263.748,,0,,,,-44.410,-41.802,True,0.776,-55.422,333.35,404.87
1786962263.798,,0,,,,-44.300,-41.712,True,0.776,-55.394,333.24,404.87
1786962263.873,,0,,,,-44.080,-41.531,True,0.776,-55.611,334.10,404.86
1786962263.973,,0,,,,-43.560,-41.104,True,0.776,-55.781,334.78,404.86
1786962264.048,,0,,,,-43.400,-40.972,True,0.776,-56.101,336.04,404.86
1786962264.173,,0,,,,-43.150,-40.767,True,0.776,-56.377,337.13,404.87
1786962264.448,,0,,,,-43.370,-40.948,True,0.776,-56.781,338.71,404.87
1786962264.598,,0,,,,-43.320,-40.907,True,0.776,-56.890,339.14,404.88
1786962264.723,,0,,,,-43.170,-40.783,True,0.776,-56.897,339.16,404.88
1786962264.873,,0,,,,-43.040,-40.676,True,0.776,-57.130,340.06,404.88
1786962264.973,,0,,,,-43.220,-40.824,True,0.776,-57.255,340.54,404.88
1786962265.073,,0,,,,-43.480,-41.038,True,0.776,-57.291,340.68,404.89
1786962265.148,,0,,,,-43.770,-41.276,True,0.776,-57.252,340.54,404.89
1786962265.223,,0,,,,-44.000,-41.465,True,0.776,-57.335,340.85,404.89
1786962265.348,,0,,,,-44.580,-41.942,True,0.776,-57.481,341.41,404.89
1786962265.448,,0,,,,-44.700,-42.041,True,0.776,-57.474,341.38,404.89
1786962265.548,,0,,,,-44.760,-42.090,True,0.776,-57.792,342.58,404.89
1786962265.598,,0,,,,-44.790,-42.115,True,0.776,-58.066,343.61,404.88
1786962265.673,,0,,,,-44.750,-42.082,True,0.776,-57.828,342.71,404.88
1786962265.748,,0,,,,-44.600,-41.959,True,0.776,-57.874,342.89,404.88
1786962265.848,,0,,,,-44.440,-41.827,True,0.776,-57.967,343.24,404.88
1786962265.923,,0,,,,-44.350,-41.753,True,0.776,-57.984,343.30,404.89
1786962266.023,,0,,,,-44.250,-41.671,True,0.776,-57.996,343.35,404.89
1786962266.098,,0,,,,-44.290,-41.704,True,0.776,-58.207,344.14,404.90
1786962266.223,,0,,,,-44.410,-41.802,True,0.776,-58.112,343.80,404.90
1786962266.298,,0,,,,-44.450,-41.835,True,0.776,-58.168,344.01,404.91
1786962266.373,,0,,,,-44.540,-41.909,True,0.776,-58.183,344.06,404.91
1786962266.448,,0,,,,-44.470,-41.852,True,0.776,-58.200,344.13,404.91
1786962266.548,,0,,,,-44.400,-41.794,True,0.776,-58.225,344.22,404.91
1786962266.598,,0,,,,-44.360,-41.761,True,0.776,-58.308,344.53,404.91
1786962266.673,,0,,,,-44.340,-41.745,True,0.776,-58.441,345.02,404.91
1786962266.748,,0,,,,-44.430,-41.819,True,0.776,-58.570,345.50,404.91
1786962266.798,,0,,,,-44.530,-41.901,True,0.776,-58.726,346.08,404.91
1786962266.898,,0,,,,-44.800,-42.123,True,0.776,-58.760,346.21,404.92
1786962266.973,,0,,,,-45.090,-42.361,True,0.776,-58.743,346.15,404.92
1786962267.023,,0,,,,-45.330,-42.559,True,0.776,-58.629,345.73,404.92
1786962267.123,,0,,,,-45.510,-42.707,True,0.776,-58.625,345.72,404.92
1786962267.198,,0,,,,-45.630,-42.805,True,0.776,-58.868,346.61,404.93
1786962267.298,,0,,,,-45.800,-42.945,True,0.776,-58.954,346.92,404.93
1786962267.398,,0,,,,-45.790,-42.937,True,0.776,-59.131,347.56,404.92
1786962267.473,,0,,,,-45.750,-42.904,True,0.776,-59.204,347.83,404.92
1786962267.548,,0,,,,-45.760,-42.912,True,0.776,-59.327,348.27,404.92
1786962267.648,,0,,,,-45.800,-42.945,True,0.776,-59.490,348.86,404.93
1786962267.723,,0,,,,-45.850,-42.986,True,0.776,-59.718,349.68,404.93
1786962267.773,,0,,,,-45.980,-43.093,True,0.776,-59.771,349.86,404.93
1786962267.848,,0,,,,-46.050,-43.150,True,0.776,-59.890,350.29,404.93
1786962267.923,,0,,,,-46.120,-43.208,True,0.776,-59.880,350.26,404.93
1786962267.998,,0,,,,-46.120,-43.208,True,0.776,-59.876,350.24,404.93
1786962268.073,,0,,,,-46.100,-43.191,True,0.776,-59.977,350.60,404.93
1786962268.173,,0,,,,-46.040,-43.142,True,0.776,-60.080,350.97,404.94
1786962268.298,,0,,,,-45.860,-42.994,True,0.776,-60.315,351.80,404.94
1786962268.348,,0,,,,-45.810,-42.953,True,0.776,-60.417,352.16,404.94
1786962268.423,,0,,,,-45.650,-42.822,True,0.776,-60.398,352.09,404.95
1786962268.498,,0,,,,-45.570,-42.756,True,0.776,-60.619,352.86,404.95
1786962268.548,,0,,,,-45.480,-42.682,True,0.776,-60.749,353.31,404.95
1786962268.648,,0,,,,-45.320,-42.550,True,0.776,-60.894,353.82,404.95
1786962268.698,,0,,,,-45.190,-42.443,True,0.776,-61.031,354.29,404.96
1786962268.773,,0,,,,-45.160,-42.419,True,0.776,-61.091,354.50,404.96
1786962268.848,,0,,,,-45.040,-42.320,True,0.776,-61.312,355.25,404.96
1786962268.948,,0,,,,-44.950,-42.246,True,0.776,-61.564,356.11,404.97
1786962269.023,,0,,,,-44.910,-42.213,True,0.776,-61.701,356.57,404.97
1786962269.123,,0,,,,-44.980,-42.271,True,0.776,-61.936,357.36,404.97
1786962269.248,,0,,,,-45.140,-42.402,True,0.776,-62.073,357.81,404.97
1786962269.323,,0,,,,-45.290,-42.526,True,0.776,-62.115,357.95,404.97
1786962269.373,,0,,,,-45.370,-42.591,True,0.776,-62.121,357.97,404.97
